game_id,developer
633b8637d974e4f40006e27ef06ca9d8,Arc System Works
633b8637d974e4f40006e27ef06ca9d8,Aksys Games
64508d97a56aabfb6cce82f5fb9a1659,Siactro
be8c7356afcc0b313e51f709033c0851,Sucker Punch Productions
be8c7356afcc0b313e51f709033c0851,"Sony Computer Entertainment, Inc. (SCEI)"
e72448e2d50b595f468736833a341294,Bethesda Game Studios
e72448e2d50b595f468736833a341294,Bethesda Softworks
4a58c8b384a6c684b8ac2813010412d9,Half Asleep
3a4ffc046d8484b42c43f21bfad25216,Iggymob
3a4ffc046d8484b42c43f21bfad25216,Red Entertainment
3dc28dc38c2e3b5b6e7fd1c05cdb06db,Ryū Ga Gotoku Studios
3dc28dc38c2e3b5b6e7fd1c05cdb06db,Sega
a3e8121d32b65a5a41b41d346d48f30b,Euphoric Brothers
c8d3a6e534f696be9c891447d50a577b,IO Interactive
c8d3a6e534f696be9c891447d50a577b,Eidos Interactive
010890a01faaf7032698cda6e492ee62,Level-5
010890a01faaf7032698cda6e492ee62,Nintendo of America
ad7a231bdbb1385fffc0f8487de3f5cb,Supermassive Games
ad7a231bdbb1385fffc0f8487de3f5cb,Bandai Namco Entertainment
41286e04de5afaf0fc2dd352453dfbc8,Nintendo
41286e04de5afaf0fc2dd352453dfbc8,Retro Studios
bf59ebfc9cf05ec32860255b2dab8745,"Intelligent Systems Co., Ltd."
bf59ebfc9cf05ec32860255b2dab8745,Nintendo
988f5ff9d2f5568cb167e5486b23c7a0,Digital Sun Games
988f5ff9d2f5568cb167e5486b23c7a0,11 bit studios
d829583a6ad77b6f639f0875854d67e7,Nintendo EAD Software Development Group No.4
d829583a6ad77b6f639f0875854d67e7,Nintendo
4c79401e93e448801a07f35d92bd61b2,Scottgames
4c79401e93e448801a07f35d92bd61b2,Clickteam
30ef02efd8d6b53627aa657f7a680fe9,5pb.
e800affc5063509434a7c6422f058205,Square Enix
e800affc5063509434a7c6422f058205,PlatinumGames
5fcb18dcda9c38f8e8522e37209f96ba,Capcom
9a594d54dc99ab8ade27f52a86f937b4,Crytek Frankfurt
9a594d54dc99ab8ade27f52a86f937b4,Electronic Arts
df98572aa31c628ad199cb26e189f879,Bethesda Game Studios
df98572aa31c628ad199cb26e189f879,Bethesda Softworks
98e1cdb1a78726557b21d6b4e27fa7ab,Sega
98e1cdb1a78726557b21d6b4e27fa7ab,Sonic Team
a0506c0476c972952e7300f71d14c8af,Subset Games
58fa53049aca4b409ecbc7762f55d27e,Hudson Soft
58fa53049aca4b409ecbc7762f55d27e,Nintendo
06f4f3ca75356e78d8a86fc5e1aa2fd3,Level-5
06f4f3ca75356e78d8a86fc5e1aa2fd3,Millennium Kitchen
3dc9ff4086ceffe1a17453ead5ba6530,Nintendo
3dc9ff4086ceffe1a17453ead5ba6530,Nintendo EAD
bfa3b3e84d48619cc339bd8bc95350cf,"Intelligent Systems Co., Ltd."
bfa3b3e84d48619cc339bd8bc95350cf,Nintendo
833e5c64ad25de7beb861e439e01dae1,Inti Creates
e248622308cc41c7ca42c356bd65b597,Square Enix
6f8634db819fc11400390eaf673a453f,Miniclip.com
6f8634db819fc11400390eaf673a453f,Matheus Valadares
7058129f6cbe394ea286b7a739048da8,"Tecmo Co., Ltd."
7058129f6cbe394ea286b7a739048da8,Ubisoft Entertainment
8e5cec2f657d57a1aed8b6f5ab1a1600,Blizzard Entertainment
f365aba4fe9e584cf0408d783fca60a5,NIS America
f365aba4fe9e584cf0408d783fca60a5,Nihon Falcom
2facb6453bcafa920157b644e05e9e10,Boneloaf
2facb6453bcafa920157b644e05e9e10,Double Fine Productions
d0752794722236faf0664fc85fca630d,Agetec
d0752794722236faf0664fc85fca630d,FromSoftware
70fc3ae6d76f96f9e628d5185ddd2ce9,LucasArts
4a63af8fa69bd951ec486cf7990174ee,Epic Games
c2311bdeb6161496ad516521037f3e96,Devolver Digital
c2311bdeb6161496ad516521037f3e96,Mediatonic
80f78fb374862aff84fac4c65d1d34e2,Hazelight Studios
80f78fb374862aff84fac4c65d1d34e2,Electronic Arts
47a40f3a1c1b9f3fcd1e4c7e3e985fed,2K Games
47a40f3a1c1b9f3fcd1e4c7e3e985fed,2K Boston
c4152ccc10b858e1c8e45af9762984b9,Microsoft
c4152ccc10b858e1c8e45af9762984b9,Konami Computer Entertainment Japan
4f2318a427ba2a81588047b1e621cffc,Sega
4f2318a427ba2a81588047b1e621cffc,Ryū Ga Gotoku Studios
b61ca93db6b355543469f80b2a65619a,Nintendo EPD
b61ca93db6b355543469f80b2a65619a,Nintendo
e5968ed21560ceb66995f1eb0a892fa8,Irrational Games
e5968ed21560ceb66995f1eb0a892fa8,2K Games
e84927c8eed934b8ec2ca1795a2c43b3,Electronic Arts
e84927c8eed934b8ec2ca1795a2c43b3,EA Digital Illusions CE
94678f84bc3243c545711b0eb5f9e5c6,PlatinumGames
94678f84bc3243c545711b0eb5f9e5c6,Nintendo
941c189c0a972729d5ac87f91b2d5914,Sonic Team
941c189c0a972729d5ac87f91b2d5914,Sega
e76d4c92d1085668824b17733a1cd14c,Atlus
e76d4c92d1085668824b17733a1cd14c,Ghostlight Ltd.
f27491a56b55d6d3c8078d1852777ee0,Devolver Digital
f27491a56b55d6d3c8078d1852777ee0,Acid Nerve
dff6627516208990a8a92f667d2241fe,Capcom
dff6627516208990a8a92f667d2241fe,Capcom Production Studio 1
cf9965ccccfbe3af3e89463f44547a0f,Ubisoft Montreal
cf9965ccccfbe3af3e89463f44547a0f,Ubisoft Entertainment
8ca5a87025580b895982ad98ab2bc512,Square Enix
f499971dd5161f3bff7357f944ffc0f6,Nintendo
f499971dd5161f3bff7357f944ffc0f6,Retro Studios
84b223a7beffec1ff333e9a48e5805f0,Sonic Team
84b223a7beffec1ff333e9a48e5805f0,Sega
f68f078b2b3a5cf8731dbaa96aa1020b,Kojima Productions
f68f078b2b3a5cf8731dbaa96aa1020b,Konami
8ea7ab36e689f21a42c177fab2df072d,Mundfish
8ea7ab36e689f21a42c177fab2df072d,Focus Entertainment
4d8e315f294e430eea0854344c0d8d4c,Mojang Studios
1ef14998303f450876a90722b7057c47,Capcom
10ce18930417135e7380a6335889fd74,Square Enix
10ce18930417135e7380a6335889fd74,Ubisoft Entertainment
dcbc357639e5dc872cf2619f469c6996,Humble Bundle
dcbc357639e5dc872cf2619f469c6996,Gears for Breakfast
0fe1df38759a81c250cb22ad5d7f40d1,Ebb Software
0fe1df38759a81c250cb22ad5d7f40d1,Kepler Interactive
7a77d22fe6ab710e4a93161e21832dc6,"Intelligent Systems Co., Ltd."
7a77d22fe6ab710e4a93161e21832dc6,Nintendo
242bff07c2d3a848ec29dfb105698fe6,Studio MDHR
45165e9444732ef40a4972864d7d3b0a,Moon Studios
45165e9444732ef40a4972864d7d3b0a,Xbox Game Studios
e7926964313ad273b4c292c0f3bc779d,BioWare
e7926964313ad273b4c292c0f3bc779d,Microsoft Game Studios
ea69690cdd7ce28296f2c6a4f2158a50,3909
ea69690cdd7ce28296f2c6a4f2158a50,Lucas Pope
d203137ea29bd99821e95cc6294b2ac9,Square Enix
d203137ea29bd99821e95cc6294b2ac9,Disney Interactive Studios
678723c48be93cca38ffd68ed3fdcde8,ZeniMax Media
678723c48be93cca38ffd68ed3fdcde8,Bethesda Game Studios
cbdd1e4fead6cd632d73bf8b25cf5883,Naughty Dog
cbdd1e4fead6cd632d73bf8b25cf5883,"Sony Computer Entertainment, Inc. (SCEI)"
132aab51e9dd5d8587ccc4db4b4ede97,Chunsoft
132aab51e9dd5d8587ccc4db4b4ede97,Spike
24af29c68ca7603870b1edc51cf29ad4,Ryū Ga Gotoku Studios
24af29c68ca7603870b1edc51cf29ad4,Sega
105b035f54302574bdd51625c047ce1a,Nintendo EAD
105b035f54302574bdd51625c047ce1a,Nintendo
d9209638e3042bfd0f03e021c7580929,Nomada Studio
d9209638e3042bfd0f03e021c7580929,Devolver Digital
8bf2fc06e982c6695f36bfb32749bc14,Konami
8bf2fc06e982c6695f36bfb32749bc14,Team Silent
eec9f2cd134e32ca810b1b9f605e0581,Infinity Ward
eec9f2cd134e32ca810b1b9f605e0581,Activision
7d137f21dbb29050540bf7fc58f88fd7,Telltale Games
7d137f21dbb29050540bf7fc58f88fd7,Sony Computer Entertainment
1577349012618a74afb2c086782da65f,Nintendo EAD Group No. 1
60db3fbc0e3559a69c66847f0225f462,Respawn Entertainment
60db3fbc0e3559a69c66847f0225f462,Electronic Arts
0302507633c6de19b049d889d6b23e65,Capcom
0302507633c6de19b049d889d6b23e65,Capcom Production Studio 1
941bb902e57b9dc7645c0ea50d6522d5,Grezzo
941bb902e57b9dc7645c0ea50d6522d5,Nintendo
df43389eba0025b0f04bd3fe26b047d6,Annapurna Interactive
df43389eba0025b0f04bd3fe26b047d6,Luis Antonio
a4687f8d88215f99e5f52b23c0b4eb59,FromSoftware
a4687f8d88215f99e5f52b23c0b4eb59,Atlus
20a11bdd7736a31ccbde7756c2742b83,Atlus
20a11bdd7736a31ccbde7756c2742b83,Atlus USA
33cf9bded558d1b3091befce51925616,Ubisoft Montpellier
33cf9bded558d1b3091befce51925616,Ubisoft Entertainment
917e3fe6fc3e52c70037116f0748ab4f,Naughty Dog
917e3fe6fc3e52c70037116f0748ab4f,Sony Computer Entertainment
fffa92b493b6f7f3b37d4cba6849f0fc,Capcom
2fe9c7733f5d3b15c8daed93c54a8d91,Nikita Kryukov
2fe9c7733f5d3b15c8daed93c54a8d91,Nikita Kaf Publishing
a86a00506e4b98bc6c162dc8f901425f,Nintendo
a86a00506e4b98bc6c162dc8f901425f,Nintendo EAD Software Development Group No.3
d2aaf0e9bea3a8fc90a86c6ac4b1536b,Square Enix
78d4999d14dfc89d79a4e3de32c6d503,Nintendo
78d4999d14dfc89d79a4e3de32c6d503,Capcom Production Studio 1
d03be610623571a0351c22ea8aa14494,The Pokémon Company
d03be610623571a0351c22ea8aa14494,Niantic Labs
e907cee645f3d1fa22b2c02233037f4e,Finji
e907cee645f3d1fa22b2c02233037f4e,Infinite Fall
b1931cbdc0a4efa9764aa9ee3084cde7,Atlus
b1931cbdc0a4efa9764aa9ee3084cde7,Nintendo
6a4cee6a6f7a87a0056e2c377b56a8a0,Buena Vista Games
6a4cee6a6f7a87a0056e2c377b56a8a0,Square Enix
ffef6d8489d7752db865c439bc477bfd,Konami Computer Entertainment Tokyo
ffef6d8489d7752db865c439bc477bfd,Konami
f53b717919aab821fbae88cc5ced2a99,Bungie
f53b717919aab821fbae88cc5ced2a99,Microsoft Game Studios
476e1b11333255d6f7397d0e2ded0812,Rockstar Games
476e1b11333255d6f7397d0e2ded0812,Rockstar North
cb6e062bce97c3feb05ad0580e6f1c96,adamgryu
cb6e062bce97c3feb05ad0580e6f1c96,Whippoorwill
ce0cc392375741e0c2c525a2db8deb4a,Nintendo
ce0cc392375741e0c2c525a2db8deb4a,Nintendo EPD Production Group No. 3
69732c58ad089d732f24b915fc57a568,Ubisoft Entertainment
69732c58ad089d732f24b915fc57a568,Ubisoft Montreal
af050d47087a651a93c7b257308b751e,Nintendo
af050d47087a651a93c7b257308b751e,Konami
fb90b8138df2b4b51c603c8cd227e101,Nikita Kryukov
e8732a576177d21d0d3792615250884a,Dingaling
d362b6e460da79e9baec8e316ba004ec,Sony Computer Entertainment
d362b6e460da79e9baec8e316ba004ec,Naughty Dog
79016fd40de6347bf3b0c36497e227b5,Nintendo
79016fd40de6347bf3b0c36497e227b5,Nintendo EAD Software Development Group No.3
a404d1e0e5ce1e1223299648096cd621,Obsidian Entertainment
a404d1e0e5ce1e1223299648096cd621,Private Division
f3206c2583c801cd6e7243f58f6f5cd8,Nintendo
f3206c2583c801cd6e7243f58f6f5cd8,Nintendo EAD Tokyo
d2e8dd46699d212cdaef8f3e59de7fbe,Krafton
d2e8dd46699d212cdaef8f3e59de7fbe,Striking Distance Studios
e474bc3d6ff4b2a63a84a967928dc3aa,Telltale Games
b4e12e6fd7c55c16d5c59abc6ef40ccf,Electronic Arts
b4e12e6fd7c55c16d5c59abc6ef40ccf,Visceral Games
fce7de130eca49c5f7819879d0d9fea6,Nintendo
fce7de130eca49c5f7819879d0d9fea6,Nintendo EAD
41533f45a7d2b113392cb7b0b4c8545f,Supermassive Games
41533f45a7d2b113392cb7b0b4c8545f,Sony Computer Entertainment
64c24f0fef97285ea225522f523a4772,Nintendo
64c24f0fef97285ea225522f523a4772,Project Sora
20d971faf20b90f338b8f57686555f0b,Deck13 Spotlight
20d971faf20b90f338b8f57686555f0b,Ark Heiral
2c5cae4bac333d4370261d53bb01f401,2K Games
2c5cae4bac333d4370261d53bb01f401,2K Australia
23abf1cfe56739f0bbfd83a496d94b6a,Sega
23abf1cfe56739f0bbfd83a496d94b6a,Sonic Team
1ac78f7ed24bc9fbaab635b020c520c0,Ryū Ga Gotoku Studios
1ac78f7ed24bc9fbaab635b020c520c0,Sega
63f48e1ac8fa5389fac30c59fd08f249,Konami Computer Entertainment Japan
63f48e1ac8fa5389fac30c59fd08f249,Konami
ea327c24493149df151237fd07e5c10a,Nintendo EAD
ea327c24493149df151237fd07e5c10a,Nintendo
ec29613280971733b338d19993a392be,Capcom
ec29613280971733b338d19993a392be,Capcom Production Studio 1
f14487609cd4af2d9868572a711260f8,Annapurna Interactive
f14487609cd4af2d9868572a711260f8,Ben Esposito
8a31c7907317bc89b007dbf06b387f03,Ubisoft Montreal
8a31c7907317bc89b007dbf06b387f03,Ubisoft Entertainment
6ad712a7f5aeeec0402b76a89ce9f943,Bethesda Softworks
6ad712a7f5aeeec0402b76a89ce9f943,Tango Gameworks
5fb4dfe726902b039d20b7d096083e2e,SEGA of Japan
5fb4dfe726902b039d20b7d096083e2e,Ryū Ga Gotoku Studios
6a26cb8f744e6828face085dedc2e8f9,Infinity Ward
6a26cb8f744e6828face085dedc2e8f9,Activision
a1002f3c9de8617e805970eb1637397b,Toys for Bob
a1002f3c9de8617e805970eb1637397b,Activision
a7ad15ee6f403d55be9d4248b53fa762,DMA Design
a7ad15ee6f403d55be9d4248b53fa762,Rockstar Games
5bbe55ffd991ac46129d385db946d5ac,Starbreeze publishing AB
5bbe55ffd991ac46129d385db946d5ac,Behaviour Interactive
b7725c978877af48bde50ee8b60d4a55,505 Games
b7725c978877af48bde50ee8b60d4a55,Giant Squid
ae254aad2ac80c42607820d974b0ac83,WB Games
ae254aad2ac80c42607820d974b0ac83,WB Games Montréal
ca19d3485ed30cc5abd050f508d707df,Nintendo
ca19d3485ed30cc5abd050f508d707df,Nintendo EPD
bf3dce138de01ccdbd5a5a0b05556904,The Pokémon Company
bf3dce138de01ccdbd5a5a0b05556904,Game Freak
4eab5d1bb00d7b97ca242c99788d5295,Ember Lab
ccf800121aa666ff94d5f0fcea9310bc,Square
ccf800121aa666ff94d5f0fcea9310bc,Square Enix
a39833d6710a91365c11e1a5f910b7e8,Bethesda Game Studios
a39833d6710a91365c11e1a5f910b7e8,2K Games
16a6b0e43b634b7c22543b5a8f23ad3b,NIS America
16a6b0e43b634b7c22543b5a8f23ad3b,Grasshopper Manufacture
7960d23e647c0dd9028a0261aa8069c5,Insomniac Games
7960d23e647c0dd9028a0261aa8069c5,Sony Interactive Entertainment
4eb85d7f19631725d80953457c14d600,Microsoft Game Studios
4eb85d7f19631725d80953457c14d600,Remedy Entertainment
d3c82f8be72ef31a916048d8e57d27ae,Electronic Arts
d3c82f8be72ef31a916048d8e57d27ae,Hazelight Studios
18811cae885c88900790bf12ec401b7b,WB Games
18811cae885c88900790bf12ec401b7b,Traveller's Tales
0104209c871ef3bc718bfc46d78b3acc,2K Games
0104209c871ef3bc718bfc46d78b3acc,Gearbox Software
9b7484d13068c6748dcd72695d49225c,Arc System Works
9b7484d13068c6748dcd72695d49225c,Bandai Namco Entertainment
a8fc866787d0e3ac1ac9ba70f555db22,Team Ico
a8fc866787d0e3ac1ac9ba70f555db22,"Sony Computer Entertainment, Inc. (SCEI)"
f065b8e75ea03cc7be1431c5e26d445f,Ghostlight Ltd.
f065b8e75ea03cc7be1431c5e26d445f,Atlus
261d618487a90cb9cd64a5f9500f1e5e,"Thekla, Inc"
b09755cb800c3e2cfd088811d67bba92,Nintendo
b09755cb800c3e2cfd088811d67bba92,Nintendo EAD Group No. 2
4ce9bb6ceac0ac8793b7b8547203a147,Koei Tecmo Games
4ce9bb6ceac0ac8793b7b8547203a147,Team NINJA
d2e51551d4cb87b534737eb61342cdab,Square Enix
ab8790a60218091ddc795ff43276c8b0,Sega
ab8790a60218091ddc795ff43276c8b0,Sonic Team USA
0c04a20c2cd7ceca858ee5156c985d32,Activision
0c04a20c2cd7ceca858ee5156c985d32,Bungie
26e1afe8e1abca07ff13e84aab8c85bf,HAL Laboratory
26e1afe8e1abca07ff13e84aab8c85bf,Nintendo
e4db1e0513352b3fc3230691d27826b5,Nintendo
e4db1e0513352b3fc3230691d27826b5,Nintendo EAD Group No. 1
61c4062c9ef7106228fa4068990de76e,Nintendo
61c4062c9ef7106228fa4068990de76e,Monolith Soft
64e59e2ac12ddd1f73a893b6a6186524,Modern Storyteller
64e59e2ac12ddd1f73a893b6a6186524,Dear Villagers
9013afa87404edde36992a4ee408f12a,House House
9013afa87404edde36992a4ee408f12a,Panic
d85f1209b37a2a07c16422bc99ce30fe,Sonic Team
d85f1209b37a2a07c16422bc99ce30fe,Sega
6a066fdcf5fadcd2490dee5972ac01fb,Volition
6a066fdcf5fadcd2490dee5972ac01fb,THQ
9c9e807067d5c6e0df13a41198460988,Activision
9c9e807067d5c6e0df13a41198460988,Treyarch
e382a2b46d5dfd90b624c0cb235bf8da,Nintendo
e382a2b46d5dfd90b624c0cb235bf8da,Game Freak
e3d45e5294693d8652cc18e2a217167c,Splashteam
e3d45e5294693d8652cc18e2a217167c,tinyBuild
a6b12d829f50e1c177f663d3e496cc9b,Capcom
e24b8405be82c720f5ded2e56367000c,Ubisoft
e24b8405be82c720f5ded2e56367000c,Blue Mammoth Games
542dcb19ffd7533c32ae9d8deee8c05d,Timi
542dcb19ffd7533c32ae9d8deee8c05d,The Pokémon Company
c611f1bc787a9bf58fb13af4cf5a5da9,Crowbar Collective
86d090748fb7606410972c8aaeb01243,Sabotage
86d090748fb7606410972c8aaeb01243,Devolver Digital
07c336ee7da87cff6f0dd2ff386dcf1e,BlitWorks
07c336ee7da87cff6f0dd2ff386dcf1e,Sega
c5a36ed62d8532669c502601ff6ddea2,Ice-Pick Lodge
c5a36ed62d8532669c502601ff6ddea2,tinyBuild
83d50b73d4d3e06998c7e773d7136a1f,Square Enix
dd3c439742b18e55ccadb7e1adac5ba1,Heart Machine
5da13439a6c66677f12ecde64eb6c5b3,Certain Affinity
5da13439a6c66677f12ecde64eb6c5b3,Valve
1099ed0dc93fbdb15b58c23e0a14b670,NIS America
1099ed0dc93fbdb15b58c23e0a14b670,Grasshopper Manufacture
79a3790285a683438b83056287cb2f1a,Red Hook Studios
64c1545c457f60d0b9fee3ebd68810ff,Roblox Corporation
248b70f56c5d3c960ef3337e9ee6b1bb,Team Ico
248b70f56c5d3c960ef3337e9ee6b1bb,Sony Interactive Entertainment
a419418cca76e51f851a26959e57b7f4,Access Games
a419418cca76e51f851a26959e57b7f4,Square Enix
00edb09d600fea37ce0e86083fa13f83,Valve
00edb09d600fea37ce0e86083fa13f83,CyberFront
433e8d3aefeb89d51fd3e76500e0f419,Ubisoft Montreal
433e8d3aefeb89d51fd3e76500e0f419,Ubisoft Entertainment
629eb0a2101c67c66ae3fd154f25a355,CyberFront
629eb0a2101c67c66ae3fd154f25a355,Valve
45215e595d05155380b12e7da8c32880,Capcom
8fd8b1e70dfc6cdc4fa13d74be4a2cdd,Square Enix
8fd8b1e70dfc6cdc4fa13d74be4a2cdd,FuturLab
932cc0249889995758b2c18790e857fa,Studio Pixel
5a488edf65c7293a4127745635f42881,Square Enix
8bb781f0f8c3e5a4bc9a5f82b6f72d44,SIE Bend Studio
8bb781f0f8c3e5a4bc9a5f82b6f72d44,Sony Interactive Entertainment
09d1d42fb2a87752896d651b1172f767,Ubisoft Entertainment
09d1d42fb2a87752896d651b1172f767,Ubisoft Montreal
9852c95455e21465b51a4751ed7fc4d7,Devolver Digital
9852c95455e21465b51a4751ed7fc4d7,Leonard Menchiari
dbaa44958e8818b5412185e77e8e9d8c,Sonic Team
dbaa44958e8818b5412185e77e8e9d8c,Sega
b55f94083ca423bcac124d2827a50c8e,Nintendo EAD
b55f94083ca423bcac124d2827a50c8e,Nintendo
e1a49428c170ecfeb18dd6b819080fd8,Ubisoft Montpellier
e1a49428c170ecfeb18dd6b819080fd8,Ubisoft Entertainment
ccf456ed8c8b40cfc98d3929ce130a06,MONKEYCRAFT Co. Ltd
ccf456ed8c8b40cfc98d3929ce130a06,Bandai Namco Entertainment
1ecbd04499777fc5f9e7c07a71a49f04,WB Games
1ecbd04499777fc5f9e7c07a71a49f04,IO Interactive
dae7bf07f1c61db99db4df5db28ec7dd,Rockstar Games
dae7bf07f1c61db99db4df5db28ec7dd,Rockstar Vancouver
6d09d815f0d1d7329e5dbe196505bf95,Atlus
6d09d815f0d1d7329e5dbe196505bf95,Studio Zero
6152941a55d9aaffd81d780394de8cc7,HAL Laboratory
6152941a55d9aaffd81d780394de8cc7,Nintendo
da20bbce3f482cb523f76692d0eae1e3,EA Digital Illusions CE
da20bbce3f482cb523f76692d0eae1e3,Electronic Arts
ca383bff7ddfd7fcbebfea4912594fba,Nintendo
a96440b5ba7ed51533ca55b4194ef93a,Atlus
ef3c8aa3f71b9e197686ca48765b8823,EA Digital Illusions CE
ef3c8aa3f71b9e197686ca48765b8823,Electronic Arts
1331fad84aafd2d49dd1c959b3cbe744,Nintendo
1331fad84aafd2d49dd1c959b3cbe744,Intelligent Systems
5bd7584fd4f5331c30fa6309d8a215da,Capcom
db1a92f6750b0bf22cfb9f7a822b13a8,Young Horses
66e6937815111297c8dacfc29ccd2dcb,Pandemic Studios
66e6937815111297c8dacfc29ccd2dcb,LucasArts
909e6dc47e9d38fa09d1c9c4619d131d,The Pokémon Company
909e6dc47e9d38fa09d1c9c4619d131d,Game Freak
6b6d1e9edc4c9c6e4608e7027331b041,Konami
f77982c9a3771a28b17535877600391a,Starbreeze Studios
f77982c9a3771a28b17535877600391a,Spike ChunSoft
9f43099c6ddbe3ac4d0813970243fd70,Infinity Ward
9f43099c6ddbe3ac4d0813970243fd70,Activision
184a6295af80a15651d47cc2a6c49c3d,Nintendo
184a6295af80a15651d47cc2a6c49c3d,Rare
7f35ec2eae92fd7239c8800917f22e09,Nintendo R&D1
7f35ec2eae92fd7239c8800917f22e09,Nintendo
36c705b05a19e9dfae00b15d9600f508,Focus Entertainment
36c705b05a19e9dfae00b15d9600f508,Flying Wild Hog
df901d24d002c0a5185294e9ce5d88b6,SIE Japan Studio
df901d24d002c0a5185294e9ce5d88b6,Sony Interactive Entertainment
8cf7aade2cb12b0dd27510a67e64e5b6,Retro Studios
8cf7aade2cb12b0dd27510a67e64e5b6,Nintendo
43eb5bf9111a06182af80c6cd27e14cf,Endnight Games Ltd
1afdd7b205707aa20bcbbc8871510bbb,Deck13 Interactive
1afdd7b205707aa20bcbbc8871510bbb,Radical Fish Games
baf81397f96ee00aa289370ce5eebb7b,Activision
baf81397f96ee00aa289370ce5eebb7b,FromSoftware
b4e4b0ed744f000c0e9cf9d62b0897c9,Volition
b4e4b0ed744f000c0e9cf9d62b0897c9,Deep Silver
4063624c019f523f5e3bee95d8eb6caf,Black Isle Studios
4063624c019f523f5e3bee95d8eb6caf,Interplay Entertainment
62365a442bd56084fc98bd8616a30137,Square
82a15aefa34a91afc0eae756360288b1,"Intelligent Systems Co., Ltd."
82a15aefa34a91afc0eae756360288b1,Nintendo
e62528f6430f8296c70359276643e1d5,Square
e62528f6430f8296c70359276643e1d5,Squaresoft
48b776dc73444b19c9f51da53ab6a5e4,Nintendo
48b776dc73444b19c9f51da53ab6a5e4,Level-5
576252f7a54f59aca82728dd59e16fb0,NIS America
576252f7a54f59aca82728dd59e16fb0,Nihon Falcom
c0a3e69f173101158e8dfd5be51c0acf,Nintendo
c0a3e69f173101158e8dfd5be51c0acf,Cing
21192de1180eaee1eb92f43e8a736a62,Running with Scissors
21192de1180eaee1eb92f43e8a736a62,Whiptail Interactive
9eb8eb0853075661af31cfae17dbbd89,Microsoft Studios
2ca07074287f39fc5210be95ab4b7ea1,Firaxis Games
2ca07074287f39fc5210be95ab4b7ea1,2K Games
c8507cedc1c729ae3dd7b22adafa5501,Lizardcube
c8507cedc1c729ae3dd7b22adafa5501,DotEmu
d7aef6306a7003bd967820a2fee81e35,Atlus
7a8b6a54ea921153356c59782da6df49,HAL Laboratory
7a8b6a54ea921153356c59782da6df49,Nintendo
946d4d9171271583fff512c3b23dcdc4,2K Games
946d4d9171271583fff512c3b23dcdc4,2K Australia
1553bd7b011ce463844d5592cc75f193,"Sony Computer Entertainment, Inc. (SCEI)"
1553bd7b011ce463844d5592cc75f193,Ready at Dawn
95572c21d61fff74f62290e9b2edc176,Nintendo EAD Group No. 2
95572c21d61fff74f62290e9b2edc176,Nintendo
f1fb6c6a03ac2789e8dd9c29954594a4,Ludosity
f1fb6c6a03ac2789e8dd9c29954594a4,Game Mill Entertainment
366394b06acb845df5c64ea38de4607a,Capcom
3ee54c8f9d556908b6c393c2e776d28c,Sonic Team
3ee54c8f9d556908b6c393c2e776d28c,Sega
33749f4dbd007bc3fbedf72d1e9dc2e7,Square Enix
9a653910c522f3a1b783d5e39c7f7331,Capcom
767148ab85db857a87f81542aa884370,Jumpship
b91579d6014487250dcc2198ba0e3c01,Rockstar Games
b91579d6014487250dcc2198ba0e3c01,Rockstar Toronto
b430df13fae85474f37692c68f73d4c3,Take-Two Interactive
b430df13fae85474f37692c68f73d4c3,Gearbox Software
0e7c361af2283fc2c63a59ca8edd709d,Respawn Entertainment
0e7c361af2283fc2c63a59ca8edd709d,Electronic Arts
98279484255352abb56cbe350b714b7e,Electronic Arts
98279484255352abb56cbe350b714b7e,Spicy Horse Games
faffc4daf51aea16d2478283428f4eab,Nintendo
faffc4daf51aea16d2478283428f4eab,Nintendo EPD
95afca9ccbcc161bf6bf5d8d6b71e105,GSC Game World
95afca9ccbcc161bf6bf5d8d6b71e105,THQ
bcef071b2650da93f8d3971518176414,Bandai Namco Entertainment
bcef071b2650da93f8d3971518176414,CyberConnect2
14c17b2e7a0350c3f736ce2a0a6d727e,RobTop Games
37ed9e286045d646f7ccc7972eb5de57,Ubisoft Entertainment
37ed9e286045d646f7ccc7972eb5de57,Ubisoft Paris
74abe650a2186bdceb3e4d6cfab8b6e2,Warner Bros. Interactive Entertainment
74abe650a2186bdceb3e4d6cfab8b6e2,Turtle Rock Studios
4d6e6ee0447e46082c5b4f227dcc0f57,Valve
6010cbad1ceb2257fe1ab8fa72161c31,Sorath
c091313ab0f55fd3f400d2b2a01c77ed,NetherRealm Studios
c091313ab0f55fd3f400d2b2a01c77ed,WB Games
817ddc3e7ec1b5956b67daa99eb3f356,Capcom
817ddc3e7ec1b5956b67daa99eb3f356,Capcom Planning Room 2
a70e964d2bd277ab8b4430cac42ef3a9,Neversoft Entertainment
a70e964d2bd277ab8b4430cac42ef3a9,Activision
d0b755401de4e5b2ab9466ac5faf0b33,Namco
05cd2bc27cb7d3d39fed668c6adabdbe,Playtonic Friends
05cd2bc27cb7d3d39fed668c6adabdbe,Scott Slucher
b9da0b592bd787a57a34fa918e3a7c92,Night School Studio
0bdf26c6fc51ce4cbbe02b8eef872427,Ghost Town Games
0bdf26c6fc51ce4cbbe02b8eef872427,Team17
5491cfacf78345716e9f7184d4578f2b,GoodbyeWorld Games
5491cfacf78345716e9f7184d4578f2b,Skybound Games
bfd173fd04166b4824f39dbba65950f8,Sucker Punch Productions
